Date,Country/Territory,Suspected,Confirmed,Imported Cases,Incidence Rate,Zika Case Deaths,Zika Congenital Syndrome,Population x1000e,Noncumulative Suspected,Noncumulative Confirmed,Noncumulative Zika Case Deaths,Noncumulative Zika Congenital Syndrome
2017-06-29,Grenada,335,118,0.0,408.1081081081081,0.0,2.0,111,0,0,0.0,0.0
2017-06-29,Sint Maarten (Dutch part),253,149,0.0,957.1428571428571,0.0,0.0,42,6,2,0.0,0.0
2017-06-29,Montserrat ,18,5,0.0,460.0,0.0,0.0,5,0,0,0.0,0.0
2017-06-29,Saint Kitts and Nevis,554,33,0.0,1107.5471698113208,0.0,0.0,53,0,0,0.0,0.0
2017-06-29,Saint Lucia,822,50,0.0,528.4848484848485,0.0,0.0,165,0,0,0.0,0.0
2017-06-29,Saint Vincent and the Grenadines,508,83,0.0,579.4117647058823,0.0,0.0,102,0,0,0.0,0.0
2017-06-29,Uruguay,0,0,1.0,0.0,0.0,0.0,3444,0,0,0.0,0.0
2017-06-29,Suriname,2768,724,0.0,637.2262773722628,4.0,4.0,548,0,0,0.0,0.0
2017-06-29,Trinidad and Tobago,0,718,1.0,52.52377468910022,0.0,3.0,1367,0,0,0.0,0.0
2017-06-29,Turks and Caicos Islands,200,25,3.0,432.6923076923077,0.0,0.0,52,0,0,0.0,0.0
2017-06-29,Virgin Islands (UK),74,53,0.0,362.85714285714283,0.0,0.0,35,0,0,0.0,0.0
2017-06-29,Virgin Islands (US),1138,1019,2.0,2094.1747572815534,0.0,0.0,103,7,2,0.0,0.0
2017-06-29,Subtotal ,21379,5916,29.0,369.7507450555405,4.0,10.0,7382,19844,5774,4.0,6.0
2017-06-29,TOTAL,567767,213706,5988.0,77.87403999366224,20.0,3379.0,1003509,1632,625,0.0,76.0
2017-06-29,Canada,0,0,507.0,0.0,0.0,1.0,36284,0,0,0.0,0.0
2017-06-29,Jamaica,7650,203,0.0,279.66524216524215,0.0,0.0,2808,0,0,0.0,0.0
2017-06-29,Paraguay,666,16,0.0,10.141263940520446,0.0,2.0,6725,-6,0,0.0,0.0
2017-06-29,Ecuador,3842,1848,15.0,34.4723130982673,0.0,5.0,16506,0,89,0.0,1.0
2017-06-29,Argentina,869,126,40.0,2.2582841579664095,0.0,2.0,44060,0,5,0.0,0.0
2017-06-29,United States of America,0,225,5033.0,0.06916777335104028,0.0,80.0,325296,0,0,0.0,8.0
2017-06-29,Subtotal ,0,225,5546.0,0.06221467658046017,0.0,81.0,361651,-21379,-5691,-4.0,71.0
2017-06-29,Mexico,0,8864,15.0,6.8914044035327775,0.0,5.0,128624,0,43,0.0,0.0
2017-06-29,Belize,1294,206,0.0,404.3126684636119,0.0,0.0,371,0,0,0.0,0.0
2017-06-29,Costa Rica,6508,1833,32.0,170.88711329645565,0.0,6.0,4881,86,3,0.0,1.0
2017-06-29,El Salvador,11594,51,0.0,189.44200422970556,0.0,4.0,6147,63,0,0.0,0.0
2017-06-29,Guatemala,3723,966,0.0,28.121626484346887,0.0,140.0,16674,45,45,0.0,0.0
2017-06-29,Honduras,32130,302,0.0,395.995115995116,0.0,4.0,8190,0,0,0.0,0.0
2017-06-29,Nicaragua,0,2060,3.0,33.3117723156533,0.0,2.0,6184,0,0,0.0,0.0
2017-06-29,Panama,4307,985,42.0,132.6315789473684,0.0,9.0,3990,129,16,0.0,1.0
2017-06-29,Subtotal ,59556,6403,77.0,142.03975278334087,0.0,165.0,46437,59556,6178,0.0,84.0
2017-06-29,Cuba,0,187,58.0,1.641502808988764,0.0,0.0,11392,0,0,0.0,0.0
2017-06-29,Chile,0,0,34.0,0.0,0.0,0.0,18131,0,0,0.0,0.0
2017-06-29,Dominican Republic,4909,345,0.0,49.06611878968995,0.0,93.0,10708,3,0,0.0,0.0
2017-06-29,Haiti,2955,5,0.0,27.11615976548186,0.0,1.0,10916,0,0,0.0,0.0
2017-06-29,"Martinique,",36680,21,0.0,9267.929292929293,0.0,7.0,396,0,0,0.0,0.0
2017-06-29,Puerto Rico,0,40357,137.0,1096.3596848682423,5.0,42.0,3681,0,-41,0.0,4.0
2017-06-29,Saint Barthelemy,990,61,0.0,10510.0,0.0,0.0,10,0,0,0.0,0.0
2017-06-29,"Saint Martin,",3280,200,0.0,9666.666666666666,0.0,0.0,36,0,0,0.0,0.0
2017-06-29,Subtotal ,90159,42041,205.0,348.93235146620214,5.0,149.0,37887,30603,35638,5.0,-16.0
2017-06-29,Bolivia (Plurinational State of),2288,712,4.0,27.344818156959256,0.0,14.0,10971,521,127,0.0,0.0
2017-06-29,Colombia,98245,9802,0.0,222.09044193216855,0.0,171.0,48650,84,0,0.0,8.0
2017-06-29,Peru,6128,1283,22.0,23.18110728808258,0.0,0.0,31970,254,65,0.0,0.0
2017-06-29,Venezuela (Bolivarian Republic of),59965,2413,0.0,197.91230408020814,0.0,0.0,31518,0,0,0.0,0.0
2017-06-29,Subtotal ,170468,16058,41.0,133.60025785195,0.0,190.0,139615,80309,-25983,-5.0,41.0
2017-06-29,Brazil,224670,134057,0.0,171.1867642076229,11.0,2775.0,209553,0,0,0.0,53.0
2017-06-29,"French Guiana,",10500,483,10.0,3979.3478260869565,0.0,1.0,276,0,0,0.0,0.0
2017-06-29,"Guadeloupe,",30845,382,0.0,6615.889830508475,0.0,5.0,472,0,0,0.0,0.0
2017-06-29,Bermuda ,0,0,6.0,0.0,0.0,0.0,71,0,0,0.0,0.0
2017-07-06,TOTAL,568059,213826,5992.0,77.91509592838729,20.0,3391.0,1003509,292,120,0.0,12.0
2017-07-06,Subtotal ,170685,16114,41.0,133.79579558070407,0.0,193.0,139615,217,56,0.0,3.0
2017-07-06,Venezuela (Bolivarian Republic of),59965,2413,0.0,197.91230408020814,0.0,0.0,31518,0,0,0.0,0.0
2017-07-06,Peru,6128,1283,22.0,23.18110728808258,0.0,0.0,31970,0,0,0.0,0.0
2017-07-06,Ecuador,3842,1848,15.0,34.4723130982673,0.0,5.0,16506,0,0,0.0,0.0
2017-07-06,Colombia,98285,9802,0.0,222.1726618705036,0.0,174.0,48650,40,0,0.0,3.0
2017-07-06,Bolivia (Plurinational State of),2465,768,4.0,29.468599033816425,0.0,14.0,10971,177,56,0.0,0.0
2017-07-06,Subtotal ,90159,42049,205.0,348.9534668883786,5.0,150.0,37887,-80526,25935,5.0,-43.0
2017-07-06,"Saint Martin,",3280,200,0.0,9666.666666666666,0.0,0.0,36,0,0,0.0,0.0
2017-07-06,Saint Barthelemy,990,61,0.0,10510.0,0.0,0.0,10,0,0,0.0,0.0
2017-07-06,Puerto Rico,0,40365,137.0,1096.5770171149145,5.0,43.0,3681,0,8,0.0,1.0
2017-07-06,"Martinique,",36680,21,0.0,9267.929292929293,0.0,7.0,396,0,0,0.0,0.0
2017-07-06,Haiti,2955,5,0.0,27.11615976548186,0.0,1.0,10916,0,0,0.0,0.0
2017-07-06,"Guadeloupe,",30845,382,0.0,6615.889830508475,0.0,5.0,472,0,0,0.0,0.0
2017-07-06,"French Guiana,",10500,483,10.0,3979.3478260869565,0.0,1.0,276,0,0,0.0,0.0
2017-07-06,Dominican Republic,4909,345,0.0,49.06611878968995,0.0,93.0,10708,0,0,0.0,0.0
2017-07-06,Cuba,0,187,58.0,1.641502808988764,0.0,0.0,11392,0,0,0.0,0.0
2017-07-06,Subtotal ,59637,6414,77.0,142.23787066347955,0.0,165.0,46437,-30522,-35635,-5.0,15.0
2017-07-06,Panama,4307,985,42.0,132.6315789473684,0.0,9.0,3990,0,0,0.0,0.0
2017-07-06,Nicaragua,0,2060,3.0,33.3117723156533,0.0,2.0,6184,0,0,0.0,0.0
2017-07-06,Honduras,32130,302,0.0,395.995115995116,0.0,4.0,8190,0,0,0.0,0.0
2017-07-06,Guatemala,3727,966,0.0,28.145615928991244,0.0,140.0,16674,4,0,0.0,0.0
2017-07-06,El Salvador,11571,51,0.0,189.06783796974133,0.0,4.0,6147,-23,0,0.0,0.0
2017-07-06,Costa Rica,6608,1844,32.0,173.16123745134195,0.0,6.0,4881,100,11,0.0,0.0
2017-07-06,Belize,1294,206,0.0,404.3126684636119,0.0,0.0,371,0,0,0.0,0.0
2017-07-06,Bermuda ,0,0,6.0,0.0,0.0,0.0,71,0,0,0.0,0.0
2017-07-06,Mexico,0,8914,15.0,6.93027739768628,0.0,5.0,128624,0,50,0.0,0.0
2017-07-06,Subtotal ,0,225,5551.0,0.06221467658046017,0.0,89.0,361651,-59637,-6189,0.0,-76.0
2017-07-06,Brazil,224670,134057,0.0,171.1867642076229,11.0,2775.0,209553,0,0,0.0,0.0
2017-07-06,Argentina,869,121,39.0,2.246935996368588,0.0,2.0,44060,0,-5,0.0,0.0
2017-07-06,Chile,0,0,34.0,0.0,0.0,0.0,18131,0,0,0.0,0.0
2017-07-06,Paraguay,660,16,0.0,10.052044609665428,0.0,2.0,6725,-6,0,0.0,0.0
2017-07-06,Virgin Islands (US),1138,1019,2.0,2094.1747572815534,0.0,0.0,103,0,0,0.0,0.0
2017-07-06,Virgin Islands (UK),74,53,0.0,362.85714285714283,0.0,0.0,35,0,0,0.0,0.0
2017-07-06,Turks and Caicos Islands,200,25,3.0,432.6923076923077,0.0,0.0,52,0,0,0.0,0.0
2017-07-06,Trinidad and Tobago,0,718,1.0,52.52377468910022,0.0,3.0,1367,0,0,0.0,0.0
2017-07-06,Suriname,2768,724,0.0,637.2262773722628,4.0,4.0,548,0,0,0.0,0.0
2017-07-06,Sint Maarten (Dutch part),253,149,0.0,957.1428571428571,0.0,0.0,42,0,0,0.0,0.0
2017-07-06,Saint Vincent and the Grenadines,508,83,0.0,579.4117647058823,0.0,0.0,102,0,0,0.0,0.0
2017-07-06,Saint Lucia,822,50,0.0,528.4848484848485,0.0,0.0,165,0,0,0.0,0.0
2017-07-06,Saint Kitts and Nevis,554,33,0.0,1107.5471698113208,0.0,0.0,53,0,0,0.0,0.0
2017-07-06,Montserrat ,18,5,0.0,460.0,0.0,0.0,5,0,0,0.0,0.0
2017-07-06,Canada,0,0,507.0,0.0,0.0,1.0,36284,0,0,0.0,0.0
2017-07-06,Subtotal ,21379,5916,29.0,369.7507450555405,4.0,10.0,7382,21379,5691,4.0,-79.0
2017-07-06,Jamaica,7650,203,0.0,279.66524216524215,0.0,0.0,2808,0,0,0.0,0.0
2017-07-06,Grenada,335,118,0.0,408.1081081081081,0.0,2.0,111,0,0,0.0,0.0
2017-07-06,Dominica,1154,79,0.0,1666.2162162162163,0.0,0.0,74,0,0,0.0,0.0
2017-07-06,Curacao,2589,1259,0.0,2582.55033557047,0.0,0.0,149,0,0,0.0,0.0
2017-07-06,Cayman Islands,232,31,10.0,453.44827586206895,0.0,0.0,58,0,0,0.0,0.0
2017-07-06,"Bonaire, St Eustatius and Saba",235,437,0.0,2688.0,0.0,0.0,25,0,0,0.0,0.0
2017-07-06,Barbados,705,150,0.0,292.8082191780822,0.0,1.0,292,0,0,0.0,0.0
2017-07-06,Bahamas,440,25,3.0,117.72151898734177,0.0,0.0,395,0,0,0.0,0.0
2017-07-06,Aruba,1208,681,7.0,1657.017543859649,0.0,0.0,114,0,0,0.0,0.0
2017-07-06,Antigua and Barbuda,465,14,2.0,509.5744680851064,0.0,0.0,94,0,0,0.0,0.0
2017-07-06,Anguilla,31,23,1.0,317.6470588235294,0.0,0.0,17,0,0,0.0,0.0
2017-07-06,Subtotal ,1529,137,74.0,2.302377003869541,0.0,4.0,72360,-19850,-5779,-4.0,-6.0
2017-07-06,Uruguay,0,0,1.0,0.0,0.0,0.0,3444,0,0,0.0,0.0
2017-07-06,Guyana,0,37,0.0,4.786545924967658,0.0,0.0,773,0,0,0.0,0.0
2017-07-06,United States of America,0,225,5038.0,0.06916777335104028,0.0,88.0,325296,0,0,0.0,8.0
2017-07-13,United States of America,0,225,5053.0,0.06916777335104028,0.0,88.0,325296,0,0,0.0,0.0
2017-07-13,Canada,0,0,507.0,0.0,0.0,1.0,36284,0,0,0.0,0.0
2017-07-13,Subtotal ,170972,16193,41.0,134.05794506320953,0.0,193.0,139615,169443,16056,0.0,189.0
2017-07-13,Venezuela (Bolivarian Republic of),59965,2413,0.0,197.91230408020814,0.0,0.0,31518,0,0,0.0,0.0
2017-07-13,Peru,6380,1362,22.0,24.216452924616828,0.0,0.0,31970,252,79,0.0,0.0
2017-07-13,Ecuador,3842,1848,15.0,34.4723130982673,0.0,5.0,16506,0,0,0.0,0.0
2017-07-13,Colombia,98320,9802,0.0,222.24460431654677,0.0,174.0,48650,35,0,0.0,0.0
2017-07-13,Bolivia (Plurinational State of),2465,768,4.0,29.468599033816425,0.0,14.0,10971,0,0,0.0,0.0
2017-07-13,Subtotal ,90159,42067,205.0,349.00097658827565,5.0,150.0,37887,-80813,25874,5.0,-43.0
2017-07-13,"Saint Martin,",3280,200,0.0,9666.666666666666,0.0,0.0,36,0,0,0.0,0.0
2017-07-13,Saint Barthelemy,990,61,0.0,10510.0,0.0,0.0,10,0,0,0.0,0.0
2017-07-13,Puerto Rico,0,40383,137.0,1097.0660146699267,5.0,43.0,3681,0,18,0.0,0.0
2017-07-13,"Martinique,",36680,21,0.0,9267.929292929293,0.0,7.0,396,0,0,0.0,0.0
2017-07-13,Haiti,2955,5,0.0,27.11615976548186,0.0,1.0,10916,0,0,0.0,0.0
2017-07-13,"French Guiana,",10500,483,10.0,3979.3478260869565,0.0,1.0,276,0,0,0.0,0.0
2017-07-13,Dominican Republic,4909,345,0.0,49.06611878968995,0.0,93.0,10708,0,0,0.0,0.0
2017-07-13,Cuba,0,187,58.0,1.641502808988764,0.0,0.0,11392,0,0,0.0,0.0
2017-07-13,Subtotal ,59645,6393,77.0,142.20987574563387,0.0,165.0,46437,-30514,-35674,-5.0,15.0
2017-07-13,Panama,4307,964,42.0,132.10526315789474,0.0,9.0,3990,0,-21,0.0,0.0
2017-07-13,Nicaragua,0,2060,3.0,33.3117723156533,0.0,2.0,6184,0,0,0.0,0.0
2017-07-13,Honduras,32130,302,0.0,395.995115995116,0.0,4.0,8190,0,0,0.0,0.0
2017-07-13,Guatemala,3727,966,0.0,28.145615928991244,0.0,140.0,16674,0,0,0.0,0.0
2017-07-13,El Salvador,11579,51,0.0,189.19798275581584,0.0,4.0,6147,8,0,0.0,0.0
2017-07-13,Costa Rica,6608,1844,32.0,173.16123745134195,0.0,6.0,4881,0,0,0.0,0.0
2017-07-13,Belize,1294,206,0.0,404.3126684636119,0.0,0.0,371,0,0,0.0,0.0
2017-07-13,Mexico,0,8974,15.0,6.976924990670481,0.0,6.0,128624,0,60,0.0,1.0
2017-07-13,Subtotal ,0,225,5566.0,0.06221467658046017,0.0,89.0,361651,-59645,-6168,0.0,-76.0
2017-07-13,Brazil,224670,134057,0.0,171.1867642076229,11.0,2775.0,209553,0,0,0.0,0.0
2017-07-13,Argentina,869,128,39.0,2.2628234226055377,0.0,2.0,44060,0,7,0.0,0.0
2017-07-13,Chile,0,0,34.0,0.0,0.0,0.0,18131,0,0,0.0,0.0
2017-07-13,Paraguay,661,16,0.0,10.066914498141264,0.0,2.0,6725,1,0,0.0,0.0
2017-07-13,TOTAL,570254,214783,6007.0,78.22919375909932,20.0,3392.0,1003509,2195,957,0.0,1.0
2017-07-13,Subtotal ,23278,6730,29.0,406.50230289894336,4.0,10.0,7382,23278,6505,4.0,-79.0
2017-07-13,Virgin Islands (US),1150,1021,2.0,2107.766990291262,0.0,0.0,103,12,2,0.0,0.0
2017-07-13,Virgin Islands (UK),74,53,0.0,362.85714285714283,0.0,0.0,35,0,0,0.0,0.0
2017-07-13,Turks and Caicos Islands,200,25,3.0,432.6923076923077,0.0,0.0,52,0,0,0.0,0.0
2017-07-13,Trinidad and Tobago,0,718,1.0,52.52377468910022,0.0,3.0,1367,0,0,0.0,0.0
2017-07-13,Suriname,2768,724,0.0,637.2262773722628,4.0,4.0,548,0,0,0.0,0.0
2017-07-13,Sint Maarten (Dutch part),253,149,0.0,957.1428571428571,0.0,0.0,42,0,0,0.0,0.0
2017-07-13,Saint Vincent and the Grenadines,508,83,0.0,579.4117647058823,0.0,0.0,102,0,0,0.0,0.0
2017-07-13,Saint Lucia,822,50,0.0,528.4848484848485,0.0,0.0,165,0,0,0.0,0.0
2017-07-13,Saint Kitts and Nevis,554,33,0.0,1107.5471698113208,0.0,0.0,53,0,0,0.0,0.0
2017-07-13,Montserrat ,18,5,0.0,460.0,0.0,0.0,5,0,0,0.0,0.0
2017-07-13,Bermuda ,0,0,6.0,0.0,0.0,0.0,71,0,0,0.0,0.0
2017-07-13,Jamaica,7650,203,0.0,279.66524216524215,0.0,0.0,2808,0,0,0.0,0.0
2017-07-13,Grenada,335,118,0.0,408.1081081081081,0.0,2.0,111,0,0,0.0,0.0
2017-07-13,Dominica,1154,79,0.0,1666.2162162162163,0.0,0.0,74,0,0,0.0,0.0
2017-07-13,Curacao,4476,2049,0.0,4379.194630872483,0.0,0.0,149,1887,790,0.0,0.0
2017-07-13,Cayman Islands,232,31,10.0,453.44827586206895,0.0,0.0,58,0,0,0.0,0.0
2017-07-13,"Bonaire, St Eustatius and Saba",235,437,0.0,2688.0,0.0,0.0,25,0,0,0.0,0.0
2017-07-13,Barbados,705,150,0.0,292.8082191780822,0.0,1.0,292,0,0,0.0,0.0
2017-07-13,Bahamas,440,25,3.0,117.72151898734177,0.0,0.0,395,0,0,0.0,0.0
2017-07-13,Aruba,1208,703,7.0,1676.3157894736842,0.0,0.0,114,0,22,0.0,0.0
2017-07-13,Antigua and Barbuda,465,14,2.0,509.5744680851064,0.0,0.0,94,0,0,0.0,0.0
2017-07-13,Anguilla,31,23,1.0,317.6470588235294,0.0,0.0,17,0,0,0.0,0.0
2017-07-13,Subtotal ,1530,144,74.0,2.3134328358208953,0.0,4.0,72360,-21748,-6586,-4.0,-6.0
2017-07-13,Uruguay,0,0,1.0,0.0,0.0,0.0,3444,0,0,0.0,0.0
2017-07-13,Guyana,0,37,0.0,4.786545924967658,0.0,0.0,773,0,0,0.0,0.0
2017-07-13,"Guadeloupe,",30845,382,0.0,6615.889830508475,0.0,5.0,472,0,0,0.0,0.0
2017-07-20,Virgin Islands (US),1152,1021,2.0,2109.7087378640776,0.0,0.0,103,2,0,0.0,0.0
2017-07-20,Peru,6326,1402,22.0,24.172661870503596,0.0,0.0,31970,-54,40,0.0,0.0
2017-07-20,Ecuador,3842,1848,15.0,34.4723130982673,0.0,5.0,16506,0,0,0.0,0.0
2017-07-20,Colombia,98362,9802,0.0,222.33093525179856,0.0,177.0,48650,42,0,0.0,3.0
2017-07-20,Bolivia (Plurinational State of),2486,782,4.0,29.787621912314282,0.0,14.0,10971,21,14,0.0,0.0
2017-07-20,Subtotal ,90159,42076,205.0,349.0247314382242,5.0,151.0,37887,88629,41932,5.0,147.0
2017-07-20,"Saint Martin,",3280,200,0.0,9666.666666666666,0.0,0.0,36,0,0,0.0,0.0
2017-07-20,Saint Barthelemy,990,61,0.0,10510.0,0.0,0.0,10,0,0,0.0,0.0
2017-07-20,Puerto Rico,0,40392,137.0,1097.3105134474329,5.0,44.0,3681,0,9,0.0,1.0
2017-07-20,"Martinique,",36680,21,0.0,9267.929292929293,0.0,7.0,396,0,0,0.0,0.0
2017-07-20,Haiti,2955,5,0.0,27.11615976548186,0.0,1.0,10916,0,0,0.0,0.0
2017-07-20,"Guadeloupe,",30845,382,0.0,6615.889830508475,0.0,5.0,472,0,0,0.0,0.0
2017-07-20,"French Guiana,",10500,483,10.0,3979.3478260869565,0.0,1.0,276,0,0,0.0,0.0
2017-07-20,Venezuela (Bolivarian Republic of),59965,2413,0.0,197.91230408020814,0.0,0.0,31518,0,0,0.0,0.0
2017-07-20,Dominican Republic,4909,345,0.0,49.06611878968995,0.0,93.0,10708,0,0,0.0,0.0
2017-07-20,Subtotal ,60068,6442,77.0,143.22630660895408,0.0,165.0,46437,-30091,-35634,-5.0,14.0
2017-07-20,Panama,4307,964,42.0,132.10526315789474,0.0,9.0,3990,0,0,0.0,0.0
2017-07-20,Nicaragua,0,2060,3.0,33.3117723156533,0.0,2.0,6184,0,0,0.0,0.0
2017-07-20,Honduras,32130,302,0.0,395.995115995116,0.0,4.0,8190,0,0,0.0,0.0
2017-07-20,Guatemala,3727,966,0.0,28.145615928991244,0.0,140.0,16674,0,0,0.0,0.0
2017-07-20,El Salvador,11579,51,0.0,189.19798275581584,0.0,4.0,6147,0,0,0.0,0.0
2017-07-20,Costa Rica,6701,1851,32.0,175.2099979512395,0.0,6.0,4881,93,7,0.0,0.0
2017-07-20,Belize,1624,248,0.0,504.5822102425876,0.0,0.0,371,330,42,0.0,0.0
2017-07-20,Mexico,0,9023,15.0,7.015020524940913,0.0,6.0,128624,0,49,0.0,0.0
2017-07-20,Subtotal ,0,225,5578.0,0.06221467658046017,0.0,92.0,361651,-60068,-6217,0.0,-73.0
2017-07-20,United States of America,0,225,5065.0,0.06916777335104028,0.0,91.0,325296,0,0,0.0,3.0
2017-07-20,Canada,0,0,507.0,0.0,0.0,1.0,36284,0,0,0.0,0.0
2017-07-20,Cuba,0,187,58.0,1.641502808988764,0.0,0.0,11392,0,0,0.0,0.0
2017-07-20,Subtotal ,23280,6730,29.0,406.529395827689,4.0,10.0,7382,23280,6505,4.0,-82.0
2017-07-20,Subtotal ,170981,16247,41.0,134.10306915446048,0.0,196.0,139615,147701,9517,-4.0,186.0
2017-07-20,TOTAL,570682,214944,6019.0,78.28788780170382,20.0,3399.0,1003509,428,161,0.0,7.0
2017-07-20,Virgin Islands (UK),74,53,0.0,362.85714285714283,0.0,0.0,35,0,0,0.0,0.0
2017-07-20,Turks and Caicos Islands,200,25,3.0,432.6923076923077,0.0,0.0,52,0,0,0.0,0.0
2017-07-20,Trinidad and Tobago,0,718,1.0,52.52377468910022,0.0,3.0,1367,0,0,0.0,0.0
2017-07-20,Suriname,2768,724,0.0,637.2262773722628,4.0,4.0,548,0,0,0.0,0.0
2017-07-20,Sint Maarten (Dutch part),253,149,0.0,957.1428571428571,0.0,0.0,42,0,0,0.0,0.0
2017-07-20,Saint Vincent and the Grenadines,508,83,0.0,579.4117647058823,0.0,0.0,102,0,0,0.0,0.0
2017-07-20,Saint Lucia,822,50,0.0,528.4848484848485,0.0,0.0,165,0,0,0.0,0.0
2017-07-20,Saint Kitts and Nevis,554,33,0.0,1107.5471698113208,0.0,0.0,53,0,0,0.0,0.0
2017-07-20,Montserrat ,18,5,0.0,460.0,0.0,0.0,5,0,0,0.0,0.0
2017-07-20,Jamaica,7650,203,0.0,279.66524216524215,0.0,0.0,2808,0,0,0.0,0.0
2017-07-20,Guyana,0,37,0.0,4.786545924967658,0.0,0.0,773,0,0,0.0,0.0
2017-07-20,Grenada,335,118,0.0,408.1081081081081,0.0,2.0,111,0,0,0.0,0.0
2017-07-20,Brazil,224670,134057,0.0,171.1867642076229,11.0,2775.0,209553,0,0,0.0,0.0
2017-07-20,Dominica,1154,79,0.0,1666.2162162162163,0.0,0.0,74,0,0,0.0,0.0
2017-07-20,Cayman Islands,232,31,10.0,453.44827586206895,0.0,0.0,58,0,0,0.0,0.0
2017-07-20,"Bonaire, St Eustatius and Saba",235,437,0.0,2688.0,0.0,0.0,25,0,0,0.0,0.0
2017-07-20,Barbados,705,150,0.0,292.8082191780822,0.0,1.0,292,0,0,0.0,0.0
2017-07-20,Bahamas,440,25,3.0,117.72151898734177,0.0,0.0,395,0,0,0.0,0.0
2017-07-20,Aruba,1208,703,7.0,1676.3157894736842,0.0,0.0,114,0,0,0.0,0.0
2017-07-20,Antigua and Barbuda,465,14,2.0,509.5744680851064,0.0,0.0,94,0,0,0.0,0.0
2017-07-20,Anguilla,31,23,1.0,317.6470588235294,0.0,0.0,17,0,0,0.0,0.0
2017-07-20,Subtotal ,1524,144,74.0,2.3051409618573797,0.0,4.0,72360,-169457,-16103,0.0,-192.0
2017-07-20,Uruguay,0,0,1.0,0.0,0.0,0.0,3444,0,0,0.0,0.0
2017-07-20,Paraguay,655,16,0.0,9.977695167286246,0.0,2.0,6725,-6,0,0.0,0.0
2017-07-20,Chile,0,0,34.0,0.0,0.0,0.0,18131,0,0,0.0,0.0
2017-07-20,Argentina,869,128,39.0,2.2628234226055377,0.0,2.0,44060,0,0,0.0,0.0
2017-07-20,Curacao,4476,2049,0.0,4379.194630872483,0.0,0.0,149,0,0,0.0,0.0
2017-07-20,Bermuda ,0,0,6.0,0.0,0.0,0.0,71,0,0,0.0,0.0
2017-07-27,Virgin Islands (UK),74,53,0.0,362.85714285714283,0.0,0.0,35,0,0,0.0,0.0
2017-07-27,Argentina,869,138,40.0,2.2855197458011802,0.0,2.0,44060,0,10,0.0,0.0
2017-07-27,Chile,0,0,34.0,0.0,0.0,0.0,18131,0,0,0.0,0.0
2017-07-27,Paraguay,655,16,0.0,9.977695167286246,0.0,2.0,6725,0,0,0.0,0.0
2017-07-27,Uruguay,0,0,1.0,0.0,0.0,0.0,3444,0,0,0.0,0.0
2017-07-27,Subtotal ,1524,154,75.0,2.3189607517965727,0.0,4.0,72360,0,10,0.0,0.0
2017-07-27,Anguilla,31,23,1.0,317.6470588235294,0.0,0.0,17,0,0,0.0,0.0
2017-07-27,Antigua and Barbuda,465,14,2.0,509.5744680851064,0.0,0.0,94,0,0,0.0,0.0
2017-07-27,Aruba,1208,703,7.0,1676.3157894736842,0.0,0.0,114,0,0,0.0,0.0
2017-07-27,Bahamas,440,25,3.0,117.72151898734177,0.0,0.0,395,0,0,0.0,0.0
2017-07-27,Barbados,705,150,0.0,292.8082191780822,0.0,1.0,292,0,0,0.0,0.0
2017-07-27,"Bonaire, St Eustatius and Saba",235,437,0.0,2688.0,0.0,0.0,25,0,0,0.0,0.0
2017-07-27,Cayman Islands,232,31,10.0,453.44827586206895,0.0,0.0,58,0,0,0.0,0.0
2017-07-27,Curacao,4476,2049,0.0,4379.194630872483,0.0,0.0,149,0,0,0.0,0.0
2017-07-27,Dominica,1154,79,0.0,1666.2162162162163,0.0,0.0,74,0,0,0.0,0.0
2017-07-27,Grenada,335,118,0.0,408.1081081081081,0.0,2.0,111,0,0,0.0,0.0
2017-07-27,Guyana,0,37,0.0,4.786545924967658,0.0,0.0,773,0,0,0.0,0.0
2017-07-27,Jamaica,7650,203,0.0,279.66524216524215,0.0,0.0,2808,0,0,0.0,0.0
2017-07-27,Montserrat ,18,5,0.0,460.0,0.0,0.0,5,0,0,0.0,0.0
2017-07-27,Saint Kitts and Nevis,554,33,0.0,1107.5471698113208,0.0,0.0,53,0,0,0.0,0.0
2017-07-27,Saint Lucia,822,50,0.0,528.4848484848485,0.0,0.0,165,0,0,0.0,0.0
2017-07-27,Saint Vincent and the Grenadines,508,83,0.0,579.4117647058823,0.0,0.0,102,0,0,0.0,0.0
2017-07-27,Sint Maarten (Dutch part),253,149,0.0,957.1428571428571,0.0,0.0,42,0,0,0.0,0.0
2017-07-27,Suriname,2768,724,0.0,637.2262773722628,4.0,4.0,548,0,0,0.0,0.0
2017-07-27,Trinidad and Tobago,0,718,1.0,52.52377468910022,0.0,3.0,1367,0,0,0.0,0.0
2017-07-27,Turks and Caicos Islands,200,25,3.0,432.6923076923077,0.0,0.0,52,0,0,0.0,0.0
2017-07-27,Brazil,218931,135740,0.0,169.251215682906,11.0,2775.0,209553,-5739,1683,0.0,0.0
2017-07-27,Virgin Islands (US),1151,1022,2.0,2109.7087378640776,0.0,0.0,103,-1,1,0.0,0.0
2017-07-27,Venezuela (Bolivarian Republic of),59965,2413,0.0,197.91230408020814,0.0,0.0,31518,0,0,0.0,0.0
2017-07-27,Ecuador,3842,1848,15.0,34.4723130982673,0.0,5.0,16506,0,0,0.0,0.0
2017-07-27,Bermuda ,0,0,6.0,0.0,0.0,0.0,71,0,0,0.0,0.0
2017-07-27,Canada,0,0,507.0,0.0,0.0,1.0,36284,0,0,0.0,0.0
